Unnamed: 0,addr,역명,지하철 거리,addr.1,학교명,학교 거리,addr.2,기관명,병원 거리,면적당금액
0,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
1,강남구 청담동 26-8,강남구청,407.86790633064857,강남구 청담동 26-8,서울언북초등학교,72.97849961052304,강남구 청담동 26-8,청담병원,130.50915174366258,1036.090485
2,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
3,강남구 청담동 26-8,강남구청,407.86790633064857,강남구 청담동 26-8,서울언북초등학교,72.97849961052304,강남구 청담동 26-8,청담병원,130.50915174366258,1036.090485
4,강남구 청담동 134-18,청담,668.5082490928081,강남구 청담동 134-18,서울봉은초등학교,244.5995150141252,강남구 청담동 134-18,선덕한의원,209.6966856554801,5044.728565
5,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
6,강남구 청담동 35-47,강남구청,439.7074280089963,강남구 청담동 35-47,서울언북초등학교,71.54385775374242,강남구 청담동 35-47,원셀메디의원,97.34252601191773,1853.087243
7,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
8,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
9,강남구 청담동 116-2,압구정로데오,633.4241575546539,강남구 청담동 116-2,서울청담초등학교,230.2741478900964,강남구 청담동 116-2,이인수정신건강의학과의원,99.1773960864532,1940.91954
10,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
11,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
12,강남구 청담동 129-0,청담,745.199092373603,강남구 청담동 129-0,서울청담초등학교,771.5279858495536,강남구 청담동 129-0,청담닥터리치과의원,269.32842853765425,5037.231713
13,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
14,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
15,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
16,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
17,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
18,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
19,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
20,강남구 청담동 18-28,강남구청,580.8019377527216,강남구 청담동 18-28,영동고등학교,118.67669095987615,강남구 청담동 18-28,유어의원,68.17984313052189,2298.263193
21,강남구 청담동 18-28,강남구청,580.8019377527216,강남구 청담동 18-28,영동고등학교,118.67669095987615,강남구 청담동 18-28,유어의원,68.17984313052189,2298.263193
22,강남구 청담동 14-0,강남구청,584.6720721580951,강남구 청담동 14-0,서울언북초등학교,191.94730982439185,강남구 청담동 14-0,청담병원,89.15058935326776,2173.058014
23,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
24,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
25,강남구 청담동 26-8,강남구청,407.86790633064857,강남구 청담동 26-8,서울언북초등학교,72.97849961052304,강남구 청담동 26-8,청담병원,130.50915174366258,1036.090485
26,강남구 청담동 33-0,청담,487.9121959727993,강남구 청담동 33-0,서울언북초등학교,246.43362178537512,강남구 청담동 33-0,청담성모스타튼튼씨엠씨의원,41.555715210732494,2609.427609
27,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
28,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
29,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
30,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
31,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
32,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
33,강남구 청담동 111-12,압구정로데오,859.412989650094,강남구 청담동 111-12,서울청담초등학교,408.96875551693296,강남구 청담동 111-12,청담닥터리치과의원,123.70701612579776,2319.623321
34,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
35,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
36,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
37,강남구 청담동 28-20,청담,579.9370189544765,강남구 청담동 28-20,서울언북초등학교,177.04437698992223,강남구 청담동 28-20,청담병원,119.99566112286784,2577.746246
38,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
39,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
40,강남구 청담동 121-8,압구정로데오,737.9459972165168,강남구 청담동 121-8,서울청담초등학교,336.45640376497903,강남구 청담동 121-8,티알트리니티라파엘로청담의원,132.00688733580836,2269.853694
41,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
42,강남구 청담동 75-1,청담,150.43783954769174,강남구 청담동 75-1,경기고등학교,499.6330682246359,강남구 청담동 75-1,강성원치과의원,85.25660007124961,2388.735228
43,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
44,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
45,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
46,강남구 청담동 69-18,청담,265.4365140983453,강남구 청담동 69-18,서울봉은초등학교,585.2361972634942,강남구 청담동 69-18,그린소아청소년과의원,84.31703064662481,2922.26768
47,강남구 청담동 130-9,청담,555.4067420884147,강남구 청담동 130-9,서울봉은초등학교,649.7603674716315,강남구 청담동 130-9,제일정형외과병원,154.1144545023271,1309.52381
48,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
49,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
50,강남구 청담동 11-8,청담,677.6863166072932,강남구 청담동 11-8,서울언북초등학교,293.7362675192471,강남구 청담동 11-8,씨디유청담유성형외과의원,104.53763092878674,987.1155445
51,강남구 청담동 129-0,청담,745.199092373603,강남구 청담동 129-0,서울청담초등학교,771.5279858495536,강남구 청담동 129-0,청담닥터리치과의원,269.32842853765425,5037.231713
52,강남구 청담동 104-13,압구정로데오,736.9937871876824,강남구 청담동 104-13,서울청담초등학교,253.28316418170743,강남구 청담동 104-13,청담에스민의원,260.67253460088085,3084.274544
53,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
54,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
55,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
56,강남구 청담동 91-2,압구정로데오,402.17761486630127,강남구 청담동 91-2,영동고등학교,298.7042780417668,강남구 청담동 91-2,스마트맨의원,2.9304509663024847,2502.085071
57,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
58,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
59,강남구 청담동 28-20,청담,579.9370189544765,강남구 청담동 28-20,서울언북초등학교,177.04437698992223,강남구 청담동 28-20,청담병원,119.99566112286784,2577.746246
60,강남구 청담동 11-8,청담,677.6863166072932,강남구 청담동 11-8,서울언북초등학교,293.7362675192471,강남구 청담동 11-8,씨디유청담유성형외과의원,104.53763092878674,987.1155445
61,강남구 청담동 11-8,청담,677.6863166072932,강남구 청담동 11-8,서울언북초등학교,293.7362675192471,강남구 청담동 11-8,씨디유청담유성형외과의원,104.53763092878674,987.1155445
62,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
63,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
64,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
65,강남구 청담동 89-11,압구정로데오,278.2021403453462,강남구 청담동 89-11,청담고등학교,342.2353022787987,강남구 청담동 89-11,시즈의원,23.658562596997182,6216.237624
66,강남구 청담동 89-11,압구정로데오,278.2021403453462,강남구 청담동 89-11,청담고등학교,342.2353022787987,강남구 청담동 89-11,시즈의원,23.658562596997182,6216.237624
67,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
68,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
69,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
70,강남구 청담동 130-0,청담,668.487169299286,강남구 청담동 130-0,서울봉은초등학교,756.6900533642367,강남구 청담동 130-0,제일정형외과병원,279.31054352746133,2524.747979
71,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
72,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
73,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
74,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
75,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
76,강남구 청담동 17-23,강남구청,635.4767339783509,강남구 청담동 17-23,영동고등학교,192.4451697910803,강남구 청담동 17-23,유어의원,124.06709974174775,1382.268827
77,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
78,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
79,강남구 청담동 11-25,청담,633.8973829045168,강남구 청담동 11-25,서울언북초등학교,263.3713969754561,강남구 청담동 11-25,씨디유청담유성형외과의원,104.67856824326212,1611.570248
80,강남구 청담동 121-8,압구정로데오,737.9459972165168,강남구 청담동 121-8,서울청담초등학교,336.45640376497903,강남구 청담동 121-8,티알트리니티라파엘로청담의원,132.00688733580836,2269.853694
81,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
82,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
83,강남구 청담동 12-24,청담,710.6777604558454,강남구 청담동 12-24,영동고등학교,298.8498463951095,강남구 청담동 12-24,씨디유청담유성형외과의원,124.3430129994779,660.8514269
84,강남구 청담동 42-0,강남구청,153.9704302883075,강남구 청담동 42-0,서울언북초등학교,288.8947037579532,강남구 청담동 42-0,청담경희소순필한의원,67.3866790112171,2116.171732
85,강남구 청담동 4-1,압구정로데오,516.5592524723687,강남구 청담동 4-1,영동고등학교,224.04966982846904,강남구 청담동 4-1,(의)차움의원,44.11075684866218,2617.409512
86,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
87,강남구 청담동 69-1,청담,327.3660918177567,강남구 청담동 69-1,서울봉은초등학교,662.7827986512715,강남구 청담동 69-1,자라다의원,22.793424731873003,1325.252525
88,강남구 청담동 75-1,청담,150.43783954769174,강남구 청담동 75-1,경기고등학교,499.6330682246359,강남구 청담동 75-1,강성원치과의원,85.25660007124961,2388.735228
89,강남구 청담동 33-0,청담,487.9121959727993,강남구 청담동 33-0,서울언북초등학교,246.43362178537512,강남구 청담동 33-0,청담성모스타튼튼씨엠씨의원,41.555715210732494,2609.427609
90,강남구 청담동 67-1,청담,394.6187468713937,강남구 청담동 67-1,서울봉은초등학교,701.9800491831016,강남구 청담동 67-1,자라다의원,88.00995802365345,3635.422427
91,강남구 청담동 17-23,강남구청,635.4767339783509,강남구 청담동 17-23,영동고등학교,192.4451697910803,강남구 청담동 17-23,유어의원,124.06709974174775,1382.268827
92,강남구 청담동 111-9,압구정로데오,819.2432284290502,강남구 청담동 111-9,서울청담초등학교,362.30976526092473,강남구 청담동 111-9,청담닥터리치과의원,172.2031394479619,1661.884266
93,강남구 청담동 81-0,압구정로데오,328.34009898113544,강남구 청담동 81-0,청담고등학교,219.9079429339772,강남구 청담동 81-0,힙스청담의원,49.26140434802658,4314.602069
94,강남구 청담동 115-2,압구정로데오,620.2159500635695,강남구 청담동 115-2,서울청담초등학교,144.1124455963321,강남구 청담동 115-2,청담에스민의원,146.6836886228725,2488.393915
95,강남구 청담동 69-18,청담,265.4365140983453,강남구 청담동 69-18,서울봉은초등학교,585.2361972634942,강남구 청담동 69-18,그린소아청소년과의원,84.31703064662481,2922.26768
96,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
97,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
98,강남구 청담동 69-18,청담,265.4365140983453,강남구 청담동 69-18,서울봉은초등학교,585.2361972634942,강남구 청담동 69-18,그린소아청소년과의원,84.31703064662481,2922.26768
99,강남구 청담동 122-35,압구정로데오,813.9114667663534,강남구 청담동 122-35,서울청담초등학교,383.8581777289433,강남구 청담동 122-35,청담닥터리치과의원,141.19871261384213,1082.524447
100,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
101,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
102,강남구 청담동 58-16,청담,445.2096650522056,강남구 청담동 58-16,서울언북초등학교,657.5255369793566,강남구 청담동 58-16,르쏘메의원,185.0060364132356,1387.922858
103,강남구 청담동 42-0,강남구청,153.9704302883075,강남구 청담동 42-0,서울언북초등학교,288.8947037579532,강남구 청담동 42-0,청담경희소순필한의원,67.3866790112171,2116.171732
104,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
105,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
106,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
107,강남구 청담동 75-1,청담,150.43783954769174,강남구 청담동 75-1,경기고등학교,499.6330682246359,강남구 청담동 75-1,강성원치과의원,85.25660007124961,2388.735228
108,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
109,강남구 청담동 11-37,청담,621.0692881209667,강남구 청담동 11-37,서울언북초등학교,208.6725489030405,강남구 청담동 11-37,청담병원,107.10823881870223,697.704747
110,강남구 청담동 46-12,청담,412.7173005490088,강남구 청담동 46-12,서울언북초등학교,329.68658710006326,강남구 청담동 46-12,소리이비인후과의원,32.63914650776024,1242.158093
111,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
112,강남구 청담동 65-0,청담,189.15194069274668,강남구 청담동 65-0,서울언북초등학교,561.5062719408722,강남구 청담동 65-0,신출한의원,96.43597479331598,2355.685665
113,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
114,강남구 청담동 35-47,강남구청,439.7074280089963,강남구 청담동 35-47,서울언북초등학교,71.54385775374242,강남구 청담동 35-47,원셀메디의원,97.34252601191773,1853.087243
115,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
116,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
117,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
118,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
119,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
120,강남구 청담동 101-17,압구정로데오,530.7331255868642,강남구 청담동 101-17,서울청담초등학교,56.71465612748388,강남구 청담동 101-17,끌레어의원,111.68311981201278,3265.855165
121,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
122,강남구 청담동 23-0,강남구청,448.6875448604405,강남구 청담동 23-0,영동고등학교,228.76716300665024,강남구 청담동 23-0,미의원,96.23023508784448,2107.866227
123,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
124,강남구 청담동 42-0,강남구청,153.9704302883075,강남구 청담동 42-0,서울언북초등학교,288.8947037579532,강남구 청담동 42-0,청담경희소순필한의원,67.3866790112171,2116.171732
125,강남구 청담동 5-0,압구정로데오,584.8316439619887,강남구 청담동 5-0,영동고등학교,284.81143763313014,강남구 청담동 5-0,청담청아의원,35.89899128223951,1067.193676
126,강남구 청담동 130-8,청담,579.5965149819934,강남구 청담동 130-8,서울봉은초등학교,675.9157214682491,강남구 청담동 130-8,제일정형외과병원,183.6995712174844,3038.367709
127,강남구 청담동 13-21,강남구청,671.2394316034946,강남구 청담동 13-21,영동고등학교,265.2334599294245,강남구 청담동 13-21,씨디유청담유성형외과의원,149.0524399889818,1133.786848
128,강남구 청담동 1-2,압구정로데오,504.94186744652376,강남구 청담동 1-2,영동고등학교,322.36573748516014,강남구 청담동 1-2,더안청담의원,6.402273840417144,1521.460602
129,강남구 청담동 33-0,청담,487.9121959727993,강남구 청담동 33-0,서울언북초등학교,246.43362178537512,강남구 청담동 33-0,청담성모스타튼튼씨엠씨의원,41.555715210732494,2609.427609
130,강남구 청담동 33-0,청담,487.9121959727993,강남구 청담동 33-0,서울언북초등학교,246.43362178537512,강남구 청담동 33-0,청담성모스타튼튼씨엠씨의원,41.555715210732494,2609.427609
131,강남구 청담동 42-0,강남구청,153.9704302883075,강남구 청담동 42-0,서울언북초등학교,288.8947037579532,강남구 청담동 42-0,청담경희소순필한의원,67.3866790112171,2116.171732
132,강남구 청담동 35-48,강남구청,404.2384390177712,강남구 청담동 35-48,서울언북초등학교,102.12843214756572,강남구 청담동 35-48,원셀메디의원,51.00091236218387,1892.400674
133,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
134,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
135,강남구 청담동 10-0,청담,575.939818611863,강남구 청담동 10-0,서울언북초등학교,313.12793777620004,강남구 청담동 10-0,씨디유청담유성형외과의원,63.17462939834072,2118.145446
136,강남구 청담동 42-0,강남구청,153.9704302883075,강남구 청담동 42-0,서울언북초등학교,288.8947037579532,강남구 청담동 42-0,청담경희소순필한의원,67.3866790112171,2116.171732
137,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
138,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
139,강남구 청담동 127-31,청담,835.2513148974415,강남구 청담동 127-31,서울청담초등학교,641.4067948659329,강남구 청담동 127-31,청담닥터리치과의원,186.5234515187001,3332.420341
140,강남구 청담동 113-16,압구정로데오,728.1461813783957,강남구 청담동 113-16,서울청담초등학교,271.04926295879903,강남구 청담동 113-16,청담에스민의원,202.7700002224734,1679.132957
141,강남구 청담동 108-0,청담,926.0054020913636,강남구 청담동 108-0,서울청담초등학교,542.5022010230997,강남구 청담동 108-0,청담닥터리치과의원,194.08166595166605,2955.257403
142,강남구 청담동 113-16,압구정로데오,728.1461813783957,강남구 청담동 113-16,서울청담초등학교,271.04926295879903,강남구 청담동 113-16,청담에스민의원,202.7700002224734,1679.132957
143,강남구 청담동 62-6,청담,533.3453852463244,강남구 청담동 62-6,서울언북초등학교,498.0183739009087,강남구 청담동 62-6,비아트의원,50.08798823040714,1177.711373
144,강남구 청담동 75-1,청담,150.43783954769174,강남구 청담동 75-1,경기고등학교,499.6330682246359,강남구 청담동 75-1,강성원치과의원,85.25660007124961,2388.735228
145,강남구 청담동 15-21,강남구청,574.8924182243803,강남구 청담동 15-21,서울언북초등학교,144.0008874334709,강남구 청담동 15-21,청담병원,50.53870530189924,2122.89185
146,강남구 청담동 121-14,압구정로데오,734.6810360645659,강남구 청담동 121-14,서울청담초등학교,359.7404935468726,강남구 청담동 121-14,티알트리니티라파엘로청담의원,106.31164087984088,1813.535165
147,강남구 청담동 134-38,청담,562.725670226123,강남구 청담동 134-38,서울봉은초등학교,470.5806064536886,강남구 청담동 134-38,청담유펜치과의원,88.06325111066083,4133.647894
148,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
149,강남구 청담동 64-2,청담,279.89129144072444,강남구 청담동 64-2,서울언북초등학교,487.4564173430935,강남구 청담동 64-2,신출한의원,50.22937076663114,1273.142008
150,강남구 청담동 30-33,청담,502.87250096609,강남구 청담동 30-33,서울언북초등학교,254.1209045490824,강남구 청담동 30-33,엠레드의원,86.9425413471423,2431.573803
151,강남구 청담동 60-0,청담,410.1416793926878,강남구 청담동 60-0,서울언북초등학교,560.4726383420924,강남구 청담동 60-0,레브린정신건강의학과의원,162.8923571663993,2033.202761
152,강남구 청담동 12-28,압구정로데오,708.2332290987734,강남구 청담동 12-28,영동고등학교,279.0777443873531,강남구 청담동 12-28,청담청아의원,103.65846868584195,1935.850496
153,강남구 청담동 12-28,압구정로데오,708.2332290987734,강남구 청담동 12-28,영동고등학교,279.0777443873531,강남구 청담동 12-28,청담청아의원,103.65846868584195,1935.850496
154,강남구 청담동 12-28,압구정로데오,708.2332290987734,강남구 청담동 12-28,영동고등학교,279.0777443873531,강남구 청담동 12-28,청담청아의원,103.65846868584195,1935.850496
